Numero_Apogee,Prenom,Nom,Email,Genre,Age,Region,Universite,Diplome,Specialite,Annee_Etude,Note_Bac,Moyenne_Semestre_Precedent,GPA_Cumule,Nombre_Cours_Suivis,Nombre_Absences,Taux_Presence_Cours,Nombre_Travaux_Soumis,Nombre_Participations_Cours,Nombre_Visites_Bibliotheque_Mois,Heures_Etude_Hebdo,Acces_Internet,Ordinateur_Personnel,Acces_Ressources_Numeriques,Connexion_Plateforme_ELearning_Jour,Situation_Financiere,Emploi_Etudiant,Heures_Travail_Semaine,Tutorat_Suivi,Consultation_Professeur_Mois,Participation_Groupes_Etude,Niveau_Stress,Heures_Sommeil_Nuit,Activites_Sportives,Parent_Universitaire,Fratrie_Etudiant_Universite,Note_Mathematiques,Note_Sciences,Note_Theorie,Note_Pratique_TP,Note_Projets,Score_Participation_Classe,Score_Qualite_Travaux,Score_Comprehension_Concepts,Competence_Communication,Competence_Travail_Equipe,Competence_Probleme_Resolution,Competence_Gestion_Temps,Langue_Principale,Niveau_Francais,Niveau_Anglais,Motivation_Etudes,Interet_Specialite,Niveau_Competence_Academique,Score_Competence_Numerique
3517600,Samir,Imadeddine,samir.imadeddine@usmba.ac.ma,M,23,Tanger-Asifa,Université Sidi Mohamed Ben Abdellah,Licence,Biologie,3,13.59,12.22,12.24,6,22,100,11,6,8,26.35,0,1,0,0,Moyen,1,8,1,2,1,9,7.07,1,1,1,14.48,17.29,9.01,15.04,11.68,5,2,2,3,4,4,4,Amazigh,Basique,Avance,6,1,Excellent,82.97
3437655,Rana,Serfaty,rana.serfaty@um5.ac.ma,F,30,Marrakech-Safi,Université Mohammed V,Licence,Ingenierie,4,13.91,10.46,7.28,13,12,98.28,15,1,24,17.41,0,0,1,0,Bon,1,15,1,5,0,2,6.47,0,1,1,12.95,8.82,10.42,11.24,11.12,1,2,4,3,1,1,5,Amazigh,Basique,Avance,4,4,Excellent,79.24
3654871,Yasmine,Imrani,yasmine.imrani@uh2c.ac.ma,F,22,Rabat-Sale-Kenitra,Université Hassan II,Master,Droit,1,20,10.74,12.74,11,24,61.82,8,13,12,19.06,0,1,0,5,Faible,1,21,0,2,0,3,6.33,1,1,1,16.76,10.81,11.71,13.04,10.15,1,3,4,5,2,2,4,Amazigh,Intermediaire,Intermediaire,4,8,Excellent,80.83
3796993,Jihane,Serfaty,jihane.serfaty@uae.ac.ma,F,19,Rabat-Sale-Kenitra,Université Abdelmalek Essaadi,Master,Digital,2,10.81,15.22,10.51,10,7,55.93,2,10,10,13.72,1,1,1,5,Faible,1,17,0,4,1,1,6.79,0,1,0,16.05,6.68,12.31,9.77,15.36,4,5,1,1,5,2,2,Amazigh,Basique,Basique,3,5,Excellent,84.87
3506595,Imane,Imran,imane.imran@uaq.ac.ma,F,28,Fez-Meknes,Université Al Quaraouiyine,Licence,Droit,4,14.39,11.18,10.81,12,29,73.58,5,16,30,17.11,1,1,0,0,Moyen,0,0,1,2,1,6,6.26,1,1,1,9.07,8.65,11.44,18.26,12.58,3,1,2,4,4,4,3,Amazigh,Intermediaire,Avance,5,4,Excellent,83.88
3407015,Yasmine,Hamidoune,yasmine.hamidoune@usmba.ac.ma,F,20,Fez-Meknes,Université Sidi Mohamed Ben Abdellah,Diplome,Droit,4,14.7,9.42,14.01,6,27,88.06,6,4,1,6.11,0,1,0,5,Bon,1,10,0,4,1,1,7.58,1,1,1,10.47,10.92,9.12,17.36,10.91,3,2,2,2,5,5,4,Francais,Intermediaire,Avance,4,3,Excellent,88.36
3141013,Maryam,Abboud,maryam.abboud@uca.ac.ma,F,23,Marrakech-Safi,Université Cadi Ayyad,Licence,Ingenierie,1,15.4,9.1,14.34,13,8,92.5,6,14,28,18.43,1,1,1,4,Bon,1,6,0,2,0,8,7.94,1,0,0,12.22,13.17,9.52,14.92,10.48,2,1,3,1,4,4,3,Arabe,Basique,Basique,7,2,Excellent,93.44
3351826,Tariq,Ghazali,tariq.ghazali@uaq.ac.ma,M,20,Casablanca-Settat,Université Al Quaraouiyine,Master,Chimie,1,16.39,9.91,13.95,8,25,75.86,2,5,13,6.28,1,1,1,3,Faible,1,8,0,1,0,7,5.97,0,1,1,11.66,13.04,11.68,9.73,11.25,4,4,2,1,2,4,4,Amazigh,Basique,Basique,8,6,Excellent,89.63
3911131,Mohamed,Saidi,mohamed.saidi@uca.ac.ma,M,19,Marrakech-Safi,Université Cadi Ayyad,Licence,Droit,1,18.76,17.69,13.52,11,14,56.72,14,19,6,7.29,0,0,1,1,Bon,1,6,0,5,0,1,6.01,1,1,0,9.9,14.65,9.23,11.0,12.67,4,5,3,2,2,1,5,Arabe,Basique,Basique,5,3,Excellent,82.59
3173167,Maryam,Housni,maryam.housni@usmba.ac.ma,F,30,Fez-Meknes,Université Sidi Mohamed Ben Abdellah,Master,Biologie,1,8.75,12.21,11.5,14,7,67.21,4,9,12,14.38,1,0,0,3,Faible,0,0,0,0,1,8,6.33,1,1,0,6.08,13.81,17.05,12.1,13.72,3,2,4,4,1,2,1,Francais,Basique,Avance,5,8,Excellent,76.77
3988986,Omar,Harami,omar.harami@uca.ac.ma,M,26,Souss-Massa,Université Cadi Ayyad,Master,Droit,1,12.25,13.97,10.76,12,12,93.33,10,14,11,1.35,0,1,0,3,Bon,0,0,0,5,0,1,7.05,0,1,1,10.87,15.62,9.0,12.63,8.45,5,2,2,1,4,5,2,Francais,Intermediaire,Avance,8,1,Excellent,80.78
3982786,Rana,Hunaidi,rana.hunaidi@um5.ac.ma,F,23,Draa-Tafilat,Université Mohammed V,Licence,Economie,4,17.08,12.19,8.56,9,12,68.75,3,0,15,8.73,1,1,0,5,Bon,1,9,0,3,0,3,6.87,1,0,0,17.6,11.73,8.6,7.58,12.96,5,4,5,1,1,1,5,Arabe,Intermediaire,Basique,2,5,Excellent,83.5
3942237,Hamid,Benmaya,hamid.benmaya@uae.ac.ma,M,28,Guelmim-Oued-Noun,Université Abdelmalek Essaadi,Master,Economie,4,13.07,12.87,10.67,12,25,87.5,1,2,8,15.45,1,0,1,4,Faible,1,17,0,0,1,7,5.45,1,1,1,7.87,15.93,12.11,12.78,15.01,5,3,4,5,1,5,2,Arabe,Basique,Intermediaire,2,4,Excellent,85.47
3152073,Rania,Hijazi,rania.hijazi@uae.ac.ma,F,25,Souss-Massa,Université Abdelmalek Essaadi,Licence,Digital,4,8,11.9,14.43,13,13,69.57,11,15,6,18.31,1,0,0,5,Faible,0,0,1,5,1,5,3.92,1,1,1,9.89,13.17,14.21,8.87,9.27,3,5,3,2,5,2,3,Francais,Avance,Avance,8,2,Excellent,87.38
3218373,Jamal,Gharib,jamal.gharib@um5.ac.ma,M,27,Fez-Meknes,Université Mohammed V,Diplome,Digital,2,16.26,15.66,8.87,8,11,98.44,4,1,6,6.95,0,0,1,4,Faible,1,18,0,2,1,9,8.8,1,1,0,15.97,13.03,17.25,14.01,16.63,1,2,5,3,5,4,3,Francais,Avance,Basique,2,3,Excellent,82.9
3187721,Aziz,Hassan,aziz.hassan@uca.ac.ma,M,25,Draa-Tafilat,Université Cadi Ayyad,Diplome,Digital,3,12.47,12.26,11.47,8,18,90.79,11,8,21,27.4,1,1,0,2,Moyen,0,0,1,5,1,8,6.89,0,1,1,13.9,18.88,10.5,10.19,11.21,2,5,1,1,3,4,3,Arabe,Avance,Basique,8,3,Excellent,91.11
3307652,Tariq,Hudak,tariq.hudak@uh2c.ac.ma,M,21,Laayoune-Sakia-Hamra,Université Hassan II,Licence,Digital,4,19.15,15.17,10.19,12,0,84.42,13,16,17,17.66,1,1,0,3,Bon,1,19,1,1,1,5,7.17,0,0,1,11.0,14.61,14.25,11.97,9.1,5,2,3,3,5,2,1,Arabe,Basique,Avance,2,9,Excellent,81.9
3936269,Nadia,Elmi,nadia.elmi@uaq.ac.ma,F,26,Fez-Meknes,Université Al Quaraouiyine,Licence,Mathematiques,3,12.72,11.86,15.6,8,9,66.25,8,11,12,9.24,0,0,1,2,Bon,1,11,0,3,0,5,6.59,1,1,1,10.45,13.4,18.02,7.98,13.83,3,4,5,2,2,2,5,Francais,Basique,Intermediaire,2,8,Excellent,89.8
3154187,Jawad,Humidi,jawad.humidi@uaq.ac.ma,M,30,Tanger-Asifa,Université Al Quaraouiyine,Diplome,Droit,1,13.52,11.21,9.5,5,14,98.73,10,11,3,21.79,1,0,1,1,Faible,1,13,1,5,0,3,7.92,1,0,1,12.01,11.91,12.45,5.51,11.9,3,4,3,1,5,3,3,Arabe,Basique,Basique,4,7,Excellent,84.0
3779215,Hana,Belharbi,hana.belharbi@uaq.ac.ma,F,27,Fez-Meknes,Université Al Quaraouiyine,Diplome,IA,4,13.06,8.92,5,10,5,56.82,12,9,18,11.47,0,0,0,4,Faible,1,22,0,5,1,3,6.42,1,0,1,12.27,12.72,16.26,14.78,16.98,4,5,5,2,5,1,3,Arabe,Intermediaire,Intermediaire,3,1,Bon,66.19
3523833,Karim,Oufkir,karim.oufkir@um5.ac.ma,M,23,Laayoune-Sakia-Hamra,Université Mohammed V,Master,Droit,1,8,11.74,10.58,13,4,90.7,8,5,30,19.53,0,0,1,3,Bon,1,14,1,4,0,7,6.54,0,1,0,14.22,13.86,6.92,11.37,12.25,1,1,2,1,5,3,2,Arabe,Basique,Intermediaire,7,9,Excellent,79.23
3600765,Youssef,Humidi,youssef.humidi@uaq.ac.ma,M,19,Tanger-Asifa,Université Al Quaraouiyine,Licence,Informatique,2,12.13,9.73,5.88,9,5,100,4,17,13,21.77,1,0,1,3,Moyen,1,17,0,2,0,4,10.26,1,1,1,14.15,11.14,16.09,11.17,15.3,2,1,1,4,3,2,3,Amazigh,Basique,Basique,4,4,Excellent,76.06
3390941,Jamal,Bennis,jamal.bennis@um5.ac.ma,M,20,Beni-Mellal-Khenifra,Université Mohammed V,Master,Biologie,1,11.91,10.72,9.71,11,23,69.23,13,17,18,3.12,0,0,1,3,Bon,1,9,0,4,1,3,7.42,0,0,1,16.31,7.75,5.12,8.36,8.79,4,5,4,5,1,4,1,Francais,Basique,Avance,4,6,Bon,74.46
3808224,Safiya,Hessas,safiya.hessas@um5.ac.ma,F,19,Tanger-Asifa,Université Mohammed V,Master,Chimie,3,13.46,10.94,8.14,10,0,67.27,14,15,27,17.59,0,1,1,2,Faible,1,23,1,4,1,7,4.69,0,1,1,9.76,14.66,13.0,11.6,15.91,1,3,5,3,1,5,3,Amazigh,Intermediaire,Avance,6,5,Excellent,80.05
3534555,Karim,Ibrahimi,karim.ibrahimi@uh2c.ac.ma,M,21,Souss-Massa,Université Hassan II,Licence,Mathematiques,1,13.31,12.91,12.85,14,13,50,8,9,10,17.8,0,0,1,1,Moyen,0,0,1,5,0,6,6.89,1,0,1,9.73,17.33,7.13,13.48,14.3,4,4,5,4,1,2,2,Arabe,Avance,Avance,2,3,Excellent,86.64
3175035,Samir,Benmaya,samir.benmaya@uh2c.ac.ma,M,20,Draa-Tafilat,Université Hassan II,Diplome,IA,4,10.0,12.18,12.97,8,2,66.67,2,9,19,6.6,0,0,0,0,Bon,1,15,1,1,0,1,9.95,1,1,1,11.68,11.89,12.15,18.85,16.95,2,4,3,5,3,1,1,Arabe,Basique,Basique,9,3,Excellent,86.4
3568261,Leila,Houmaidi,leila.houmaidi@um5.ac.ma,F,28,Tanger-Asifa,Université Mohammed V,Licence,Mathematiques,3,10.85,9.89,14.04,14,19,94.52,10,15,27,12.92,0,0,0,0,Moyen,1,18,0,5,1,8,6.91,1,1,0,16.81,14.95,13.38,12.83,12.87,1,3,4,1,1,1,3,Arabe,Basique,Basique,4,6,Excellent,81.84
3544823,Dina,Imane,dina.imane@uh2c.ac.ma,F,30,Draa-Tafilat,Université Hassan II,Licence,Mathematiques,4,14.88,8.87,11.24,13,25,69.39,13,19,28,13.54,1,1,1,3,Moyen,0,0,1,2,0,4,8.82,1,1,0,13.43,14.0,7.9,11.15,8.79,2,1,3,5,4,2,1,Francais,Intermediaire,Basique,5,6,Excellent,84.27
3133108,Rana,Inani,rana.inani@usmba.ac.ma,F,25,Laayoune-Sakia-Hamra,Université Sidi Mohamed Ben Abdellah,Diplome,Digital,3,18.93,10.72,9.96,15,1,97.1,4,20,20,9.54,0,1,1,2,Bon,0,0,1,4,0,2,7.2,1,0,1,8.29,12.36,10.74,16.56,9.21,5,2,2,5,2,4,1,Amazigh,Avance,Intermediaire,5,1,Excellent,75.3
3789631,Yasmine,Husain,yasmine.husain@usmba.ac.ma,F,22,Marrakech-Safi,Université Sidi Mohamed Ben Abdellah,Licence,IA,3,13.76,11.05,11.76,10,24,98.55,4,10,8,17.69,1,0,1,4,Bon,1,11,1,3,1,9,5.74,0,0,0,12.06,11.75,16.56,13.26,12.32,3,1,5,3,4,1,1,Arabe,Intermediaire,Intermediaire,2,8,Excellent,84.79
3648164,Maryam,Imran,maryam.imran@uh2c.ac.ma,F,24,Rabat-Sale-Kenitra,Université Hassan II,Master,Physique,4,11.77,13.26,11.19,7,24,82.61,5,9,26,1.16,1,0,1,4,Bon,0,0,1,3,0,2,8.42,1,1,0,5,12.71,13.24,11.09,12.71,3,3,2,1,4,2,2,Francais,Intermediaire,Avance,7,9,Excellent,75.56
3942795,Maryam,Houmaidi,maryam.houmaidi@uh2c.ac.ma,F,25,Draa-Tafilat,Université Hassan II,Diplome,Ingenierie,2,9.81,11.66,12.92,7,9,54.72,8,0,9,13.46,0,0,0,0,Faible,0,0,1,2,0,3,9.87,0,0,1,16.05,10.35,12.04,10.76,12.92,3,5,1,4,1,1,2,Francais,Basique,Intermediaire,5,4,Excellent,88.73
3805385,Jamal,Idrissi,jamal.idrissi@uae.ac.ma,M,20,Tanger-Asifa,Université Abdelmalek Essaadi,Licence,Mathematiques,3,13.29,16.68,10.03,9,3,57.38,11,2,3,15.32,0,0,0,3,Faible,0,0,1,0,0,7,6.4,0,1,0,10.36,16.19,18.91,11.35,14.17,4,4,2,3,2,5,3,Amazigh,Basique,Intermediaire,7,2,Excellent,80.19
3993357,Rashid,Douiri,rashid.douiri@uae.ac.ma,M,23,Souss-Massa,Université Abdelmalek Essaadi,Licence,Economie,3,18.71,10.59,9.87,13,4,77.22,12,20,19,10.73,1,0,0,2,Bon,1,7,1,0,0,4,6.81,0,0,1,8.22,11.13,13.14,8.81,9.96,3,2,5,5,1,3,1,Francais,Intermediaire,Basique,8,9,Excellent,85.35
3617256,Bilal,Iman,bilal.iman@uaq.ac.ma,M,25,Draa-Tafilat,Université Al Quaraouiyine,Master,Biologie,3,10.61,15.81,5.78,14,12,55.17,5,18,7,24.47,0,1,1,2,Faible,0,0,0,3,0,7,4.22,0,1,1,9.46,11.01,11.05,11.83,9.19,3,2,4,4,5,2,5,Francais,Avance,Intermediaire,7,1,Bon,74.37
3146637,Ali,Fakhri,ali.fakhri@um5.ac.ma,M,19,Beni-Mellal-Khenifra,Université Mohammed V,Licence,Ingenierie,2,12.49,14.23,12.94,9,14,72.0,1,14,18,18.4,0,1,0,2,Bon,1,11,0,5,1,5,8.65,0,0,1,12.31,10.42,8.49,15.13,13.04,5,3,2,5,5,5,3,Francais,Basique,Intermediaire,9,6,Excellent,86.63
3472556,Jawad,Houbiche,jawad.houbiche@usmba.ac.ma,M,29,Laayoune-Sakia-Hamra,Université Sidi Mohamed Ben Abdellah,Master,Economie,1,18.93,9.46,15.25,7,14,67.86,12,6,23,22.38,0,1,1,5,Bon,1,13,0,3,0,9,7.39,1,0,0,17.79,14.28,19.06,8.51,15.24,2,4,4,1,4,4,3,Amazigh,Basique,Avance,5,1,Excellent,87.66
3107867,Rana,Ifrah,rana.ifrah@uca.ac.ma,F,20,Marrakech-Safi,Université Cadi Ayyad,Diplome,Ingenierie,2,12.82,16.2,10.91,9,21,93.33,11,10,18,9.03,1,0,0,3,Moyen,0,0,1,3,1,3,7.61,0,0,1,11.34,10.51,11.57,6.45,15.81,2,4,5,2,5,4,5,Arabe,Basique,Intermediaire,2,1,Excellent,81.37
3799858,Ali,Idrissi,ali.idrissi@um5.ac.ma,M,30,Beni-Mellal-Khenifra,Université Mohammed V,Master,Chimie,4,8.97,15.38,11.41,6,11,96.43,15,11,15,15.76,0,0,0,2,Faible,0,0,0,4,0,2,6.0,1,0,1,11.27,8.37,7.49,6.28,13.7,2,1,2,5,4,2,3,Arabe,Avance,Intermediaire,9,6,Excellent,79.55
3596000,Karim,Imane,karim.imane@uae.ac.ma,M,20,Marrakech-Safi,Université Abdelmalek Essaadi,Licence,Droit,4,12.48,13.25,13.56,6,16,51.22,10,8,11,7.88,0,0,1,4,Moyen,0,0,0,1,0,4,7.45,0,1,1,13.4,12.01,8.1,16.06,14.28,1,5,5,5,1,4,1,Amazigh,Intermediaire,Basique,8,6,Excellent,82.75
3458223,Karim,Humeida,karim.humeida@um5.ac.ma,M,28,Guelmim-Oued-Noun,Université Mohammed V,Master,Informatique,3,20,9.26,11.78,14,24,98.53,2,9,10,9.67,0,1,1,1,Faible,1,20,1,3,1,7,7.65,1,1,0,13.35,11.0,11.11,12.17,10.9,3,2,5,3,3,1,3,Francais,Basique,Basique,8,7,Excellent,80.13
3564071,Maryam,Hasani,maryam.hasani@uca.ac.ma,F,26,Guelmim-Oued-Noun,Université Cadi Ayyad,Diplome,Digital,3,12.77,9.34,10.17,14,2,68.97,13,2,1,24.61,1,1,1,5,Faible,1,19,1,2,0,9,6.67,1,0,1,5.84,11.0,12.21,15.32,14.09,5,2,1,4,3,3,5,Amazigh,Basique,Intermediaire,4,8,Excellent,86.63
3925566,Hicham,Imaidi,hicham.imaidi@um5.ac.ma,M,27,Marrakech-Safi,Université Mohammed V,Master,Ingenierie,2,13.09,9.94,12.15,5,26,65.38,13,7,21,22.75,0,1,0,2,Moyen,1,16,0,1,1,7,10.53,0,0,0,6.23,16.3,11.62,9.61,16.2,5,3,5,1,3,2,2,Amazigh,Intermediaire,Basique,6,7,Excellent,82.72
3832679,Fatima,Saidi,fatima.saidi@uh2c.ac.ma,F,21,Casablanca-Settat,Université Hassan II,Licence,Biologie,1,12.81,14.94,7.61,15,12,100,6,20,6,26.08,0,1,1,5,Bon,0,0,1,4,1,8,3.32,0,1,0,11.4,12.8,11.09,14.89,15.09,2,4,1,1,3,5,1,Amazigh,Avance,Intermediaire,5,5,Excellent,81.01
3476167,Aziz,Imaidi,aziz.imaidi@um5.ac.ma,M,25,Draa-Tafilat,Université Mohammed V,Master,Informatique,3,11.72,13.98,7.67,9,11,57.81,14,16,13,6.58,1,0,0,2,Bon,0,0,1,2,0,5,7.85,0,0,1,15.13,16.28,14.58,8.62,12.43,4,2,3,5,2,1,2,Arabe,Basique,Avance,4,9,Bon,69.66
3637300,Omar,Husain,omar.husain@uh2c.ac.ma,M,22,Souss-Massa,Université Hassan II,Master,Economie,4,13.5,16.25,11.59,15,8,53.19,2,14,20,19.42,1,1,0,2,Moyen,0,0,1,4,0,2,8.22,0,1,1,9.0,15.67,6.23,12.28,10.87,4,3,4,4,4,4,3,Francais,Intermediaire,Basique,9,6,Excellent,92.37
3482426,Mohamed,Inani,mohamed.inani@uae.ac.ma,M,18,Rabat-Sale-Kenitra,Université Abdelmalek Essaadi,Diplome,Ingenierie,4,13.78,11.57,9.13,13,4,58.33,10,17,16,8.62,1,0,1,2,Moyen,1,14,1,1,0,1,4.92,1,0,1,13.92,13.91,10.34,13.56,9.52,2,5,4,3,1,1,4,Francais,Basique,Intermediaire,7,7,Excellent,75.49
3354560,Bilal,Bennani,bilal.bennani@uaq.ac.ma,M,18,Fez-Meknes,Université Al Quaraouiyine,Licence,Mathematiques,3,19.13,10.76,14.13,9,16,85.45,9,10,10,17.84,1,1,1,1,Bon,0,0,1,2,0,7,5.68,0,1,0,11.49,15.55,9.29,12.61,5.36,2,3,1,4,5,5,2,Amazigh,Avance,Intermediaire,2,4,Excellent,94.63
3559608,Hana,Ignjatovic,hana.ignjatovic@usmba.ac.ma,F,28,Rabat-Sale-Kenitra,Université Sidi Mohamed Ben Abdellah,Licence,Economie,2,16.73,8.0,13.24,10,30,50,11,12,28,11.16,0,0,0,5,Moyen,0,0,0,2,1,5,5.95,0,0,1,9.66,13.95,7.18,10.41,12.13,5,3,1,4,5,4,2,Francais,Intermediaire,Avance,1,2,Excellent,86.81
3667258,Ali,Imrani,ali.imrani@um5.ac.ma,M,28,Draa-Tafilat,Université Mohammed V,Licence,Mathematiques,2,13.35,15.53,10.82,10,20,68.35,2,18,1,10.7,1,1,1,1,Moyen,0,0,1,3,0,3,9.09,0,0,1,10.41,15.13,10.02,10.38,13.56,1,5,2,3,2,2,4,Arabe,Intermediaire,Basique,9,2,Excellent,82.99
3655926,Fatima,Hijazi,fatima.hijazi@um5.ac.ma,F,22,Tanger-Asifa,Université Mohammed V,Master,Informatique,4,12.38,13.95,15.16,9,11,61.54,1,19,6,10.24,0,0,0,4,Bon,1,7,1,0,0,5,6.84,0,0,0,14.53,12.89,11.24,7.56,12.94,2,2,3,2,2,4,4,Amazigh,Avance,Basique,8,7,Excellent,93.84
3403095,Dina,Houmaidi,dina.houmaidi@usmba.ac.ma,F,25,Fez-Meknes,Université Sidi Mohamed Ben Abdellah,Licence,Digital,4,15.93,9.95,9.35,15,7,77.42,10,6,25,10.06,0,1,0,3,Bon,1,14,0,1,0,6,7.6,0,0,0,16.23,8.75,11.89,14.24,14.17,5,5,5,3,5,2,3,Francais,Intermediaire,Basique,4,2,Excellent,80.81
3926766,Tariq,Regaig,tariq.regaig@uaq.ac.ma,M,23,Souss-Massa,Université Al Quaraouiyine,Master,Mathematiques,3,12.61,10.11,11.96,7,2,59.57,13,2,13,16.06,0,0,0,5,Moyen,0,0,1,4,0,1,8.21,1,0,1,12.06,12.48,13.59,11.76,14.77,2,5,4,5,1,3,2,Arabe,Avance,Avance,1,1,Excellent,82.77
3672858,Safiya,Ghazali,safiya.ghazali@uaq.ac.ma,F,23,Draa-Tafilat,Université Al Quaraouiyine,Licence,Informatique,2,10.36,13.57,17.01,8,1,83.33,1,1,18,15.28,0,0,1,1,Bon,0,0,0,2,1,8,9.31,1,1,1,8.89,14.68,12.81,13.24,8.28,1,2,3,3,4,2,2,Arabe,Avance,Intermediaire,7,6,Excellent,99.62
3894035,Jihane,Humes,jihane.humes@um5.ac.ma,F,19,Guelmim-Oued-Noun,Université Mohammed V,Master,Mathematiques,4,11.48,12.07,6.1,11,18,55.77,11,12,11,25.04,1,1,1,3,Faible,1,8,0,5,0,4,5.77,0,1,1,12.84,8.25,11.08,15.29,14.54,2,2,3,1,3,3,3,Francais,Avance,Avance,6,4,Bon,72.1
3749887,Safiya,Filali,safiya.filali@uaq.ac.ma,F,25,Casablanca-Settat,Université Al Quaraouiyine,Diplome,Mathematiques,2,14.3,12.36,8.93,14,17,81.82,3,3,0,11.45,0,1,0,2,Bon,1,11,0,4,0,3,6.16,1,0,0,11.06,8.11,13.91,11.12,11.24,3,1,4,4,5,3,2,Amazigh,Basique,Avance,8,9,Excellent,80.85
3512180,Jawad,Humidi,jawad.humidi@usmba.ac.ma,M,24,Laayoune-Sakia-Hamra,Université Sidi Mohamed Ben Abdellah,Master,Droit,2,10.25,14.51,12.32,11,29,100,11,0,21,21.11,1,0,1,4,Faible,1,21,1,5,0,9,6.08,1,1,0,15.49,7.7,9.21,9.23,15.2,2,2,2,3,4,2,4,Arabe,Avance,Intermediaire,7,9,Excellent,84.42
3149206,Noureddine,Azzouz,noureddine.azzouz@uae.ac.ma,M,23,Fez-Meknes,Université Abdelmalek Essaadi,Master,Ingenierie,4,10.93,12.67,10.34,11,27,89.09,9,12,5,14.89,1,1,0,2,Moyen,1,18,1,0,0,6,7.24,0,1,1,10.89,13.14,10.31,9.92,17.29,2,2,1,5,2,5,1,Arabe,Intermediaire,Avance,4,5,Excellent,85.28
3807162,Zohra,Benmaya,zohra.benmaya@uaq.ac.ma,F,20,Marrakech-Safi,Université Al Quaraouiyine,Licence,Mathematiques,4,10.76,10.98,6.01,8,3,91.55,9,11,5,5.21,0,0,0,1,Bon,1,24,0,2,0,4,7.88,1,0,0,12.88,12.42,11.79,10.85,12.1,4,1,2,2,1,5,5,Francais,Intermediaire,Basique,1,2,Bon,66.92
3109181,Tariq,Huscai,tariq.huscai@uh2c.ac.ma,M,29,Casablanca-Settat,Université Hassan II,Diplome,Mathematiques,1,14.66,14.32,16.32,10,26,84.78,15,6,26,10.99,0,1,1,4,Faible,1,17,1,1,1,2,6.56,1,0,1,11.24,15.91,10.14,12.59,8.39,5,4,1,2,4,2,5,Arabe,Basique,Intermediaire,1,1,Excellent,92.54
3815356,Jawad,Belharbi,jawad.belharbi@uh2c.ac.ma,M,18,Casablanca-Settat,Université Hassan II,Master,Ingenierie,2,15.84,14.13,12.26,7,8,73.68,12,2,17,13.08,0,0,1,1,Bon,0,0,1,3,0,6,8.81,0,0,0,16.84,14.95,13.58,7.56,10.61,2,5,2,2,4,4,1,Arabe,Avance,Basique,7,8,Excellent,85.38
3632838,Omar,Imadeddine,omar.imadeddine@usmba.ac.ma,M,24,Rabat-Sale-Kenitra,Université Sidi Mohamed Ben Abdellah,Licence,Digital,4,9.26,12.05,12.64,7,1,72.92,10,18,9,15.8,0,1,1,1,Bon,1,8,0,2,0,6,7.27,0,0,1,12.19,11.46,9.7,14.73,12.56,3,5,3,2,5,3,4,Francais,Intermediaire,Basique,4,8,Excellent,84.86
3143296,Zohra,Iman,zohra.iman@uh2c.ac.ma,F,23,Guelmim-Oued-Noun,Université Hassan II,Licence,IA,3,9.12,14.07,11.33,5,2,68.52,8,5,14,15.56,0,1,1,1,Bon,0,0,0,4,0,1,8.69,0,0,0,15.09,11.66,12.5,15.08,17.2,3,1,4,2,4,5,1,Arabe,Avance,Avance,1,6,Excellent,84.3
3152405,Karim,Hunaidi,karim.hunaidi@um5.ac.ma,M,28,Beni-Mellal-Khenifra,Université Mohammed V,Master,Droit,3,14.64,16.58,10.76,14,13,70.0,15,16,17,6.45,1,0,0,1,Moyen,1,7,0,3,0,5,5.89,1,0,0,7.76,11.34,12.28,12.74,19.72,3,3,4,4,4,4,4,Francais,Basique,Avance,6,3,Bon,69.73
3607641,Karim,Ikhlas,karim.ikhlas@uae.ac.ma,F,25,Casablanca-Settat,Université Abdelmalek Essaadi,Licence,Physique,2,17.39,12.93,17.46,13,0,63.27,5,11,30,16.46,0,1,1,4,Faible,0,0,1,3,0,6,8.57,0,1,0,8.31,8.92,10.77,7.07,10.7,3,5,4,2,4,2,5,Amazigh,Basique,Basique,6,8,Excellent,96.51
3400890,Karim,Houmaidi,karim.houmaidi@um5.ac.ma,M,22,Marrakech-Safi,Université Mohammed V,Diplome,Economie,2,11.45,10.44,14.21,11,25,75.0,11,11,4,9.03,0,0,1,5,Moyen,1,17,1,1,0,8,6.44,0,1,0,14.86,7.32,17.11,7.65,11.8,1,4,4,2,2,3,1,Arabe,Intermediaire,Avance,3,2,Excellent,86.52
3540972,Rania,Hassan,rania.hassan@uca.ac.ma,F,20,Tanger-Asifa,Université Cadi Ayyad,Licence,IA,4,20,9.08,10.88,5,9,92.42,5,8,11,1.33,1,0,1,1,Moyen,0,0,1,1,0,2,8.08,1,1,1,13.68,10.05,11.84,12.12,11.27,5,5,3,2,3,4,2,Amazigh,Basique,Intermediaire,2,3,Excellent,83.01
3864824,Omar,Ilahi,omar.ilahi@uca.ac.ma,M,21,Souss-Massa,Université Cadi Ayyad,Licence,Ingenierie,4,9.7,9.46,11.55,6,11,91.07,4,0,1,11.93,1,1,0,2,Moyen,1,10,0,4,0,5,8.53,1,0,0,19.2,14.78,12.97,8.46,12.19,1,1,5,1,2,3,4,Francais,Basique,Avance,8,9,Excellent,79.24
